date,storage,inflow,outflow,evaporation,elevation
1999-10-30,NA,NA,NA,NA,30.175
1999-10-31,NA,NA,NA,NA,30.145
1999-11-01,NA,NA,NA,NA,30.175
1999-11-02,NA,NA,NA,NA,30.175
1999-11-03,NA,NA,NA,NA,30.175
1999-11-04,NA,NA,NA,NA,30.175
1999-11-05,NA,NA,NA,NA,30.175
1999-11-06,NA,NA,NA,NA,30.175
1999-11-07,NA,NA,NA,NA,30.175
1999-11-08,NA,NA,NA,NA,30.175
1999-11-09,NA,NA,NA,NA,30.175
1999-11-10,NA,NA,NA,NA,30.175
1999-11-11,NA,NA,NA,NA,30.175
1999-11-12,NA,NA,NA,NA,30.175
1999-11-13,NA,NA,NA,NA,30.175
1999-11-14,NA,NA,NA,NA,30.145
1999-11-15,NA,NA,NA,NA,30.145
1999-11-16,NA,NA,NA,NA,30.145
1999-11-17,NA,NA,NA,NA,30.145
1999-11-18,NA,NA,NA,NA,30.145
1999-11-19,NA,NA,NA,NA,30.145
1999-11-20,NA,NA,NA,NA,30.145
1999-11-21,NA,NA,NA,NA,30.145
1999-11-22,NA,NA,NA,NA,30.145
1999-11-23,NA,NA,NA,NA,30.145
1999-11-24,NA,NA,NA,NA,30.145
1999-11-25,NA,NA,NA,NA,30.145
1999-11-26,NA,NA,NA,NA,30.114
1999-11-27,NA,NA,NA,NA,30.114
1999-11-28,NA,NA,NA,NA,30.114
1999-11-29,NA,NA,NA,NA,30.114
1999-11-30,NA,NA,NA,NA,30.114
1999-12-01,NA,NA,NA,NA,30.084
1999-12-02,NA,NA,NA,NA,30.084
1999-12-03,NA,NA,NA,NA,30.084
1999-12-04,NA,NA,NA,NA,30.084
1999-12-05,NA,NA,NA,NA,30.145
1999-12-06,NA,NA,NA,NA,30.145
1999-12-07,NA,NA,NA,NA,30.114
1999-12-08,NA,NA,NA,NA,30.145
1999-12-09,NA,NA,NA,NA,30.145
1999-12-10,NA,NA,NA,NA,30.175
1999-12-11,NA,NA,NA,NA,30.175
1999-12-12,NA,NA,NA,NA,30.175
1999-12-13,NA,NA,NA,NA,30.236
1999-12-14,NA,NA,NA,NA,30.236
1999-12-15,NA,NA,NA,NA,30.236
1999-12-16,NA,NA,NA,NA,30.206
1999-12-17,NA,NA,NA,NA,30.206
1999-12-18,NA,NA,NA,NA,30.206
1999-12-19,NA,NA,NA,NA,30.206
1999-12-20,NA,NA,NA,NA,30.206
1999-12-21,NA,NA,NA,NA,30.206
1999-12-22,NA,NA,NA,NA,30.206
1999-12-23,NA,NA,NA,NA,30.175
1999-12-24,NA,NA,NA,NA,30.175
1999-12-25,NA,NA,NA,NA,30.175
1999-12-26,NA,NA,NA,NA,30.175
1999-12-27,NA,NA,NA,NA,30.175
1999-12-28,NA,NA,NA,NA,30.175
1999-12-29,NA,NA,NA,NA,30.175
1999-12-30,NA,NA,NA,NA,30.145
1999-12-31,NA,NA,NA,NA,30.145
2000-01-01,NA,NA,NA,NA,30.145
2000-01-02,NA,NA,NA,NA,30.145
2000-01-03,NA,NA,NA,NA,30.114
2000-01-04,NA,NA,NA,NA,30.145
2000-01-05,NA,NA,NA,NA,30.145
2000-01-06,NA,NA,NA,NA,30.145
2000-01-07,NA,NA,NA,NA,30.145
2000-01-08,NA,NA,NA,NA,30.145
2000-01-09,NA,NA,NA,NA,30.145
2000-01-10,NA,NA,NA,NA,30.145
2000-01-11,NA,NA,NA,NA,30.145
2000-01-12,NA,NA,NA,NA,30.145
2000-01-13,NA,NA,NA,NA,30.145
2000-01-14,NA,NA,NA,NA,30.145
2000-01-15,NA,NA,NA,NA,30.145
2000-01-16,NA,NA,NA,NA,30.145
2000-01-17,NA,NA,NA,NA,30.175
2000-01-18,NA,NA,NA,NA,30.175
2000-01-19,NA,NA,NA,NA,30.175
2000-01-20,NA,NA,NA,NA,30.175
2000-01-21,NA,NA,NA,NA,30.145
2000-01-22,NA,NA,NA,NA,30.145
2000-01-23,NA,NA,NA,NA,30.145
2000-01-24,NA,NA,NA,NA,30.175
2000-01-25,NA,NA,NA,NA,30.145
2000-01-26,NA,NA,NA,NA,30.145
2000-01-27,NA,NA,NA,NA,30.145
2000-01-28,NA,NA,NA,NA,30.175
2000-01-29,NA,NA,NA,NA,30.206
2000-01-30,NA,NA,NA,NA,30.175
2000-01-31,NA,NA,NA,NA,30.175
2000-02-01,NA,NA,NA,NA,30.175
2000-02-02,NA,NA,NA,NA,30.206
2000-02-03,NA,NA,NA,NA,30.206
2000-02-04,NA,NA,NA,NA,30.206
2000-02-05,NA,NA,NA,NA,30.206
2000-02-06,NA,NA,NA,NA,30.236
2000-02-07,NA,NA,NA,NA,30.236
2000-02-08,NA,NA,NA,NA,30.236
2000-02-09,NA,NA,NA,NA,30.236
2000-02-10,NA,NA,NA,NA,30.236
2000-02-11,NA,NA,NA,NA,30.267
2000-02-12,NA,NA,NA,NA,30.267
2000-02-13,NA,NA,NA,NA,30.267
2000-02-14,NA,NA,NA,NA,30.267
2000-02-15,NA,NA,NA,NA,30.297
2000-02-16,NA,NA,NA,NA,30.297
2000-02-17,NA,NA,NA,NA,30.297
2000-02-18,NA,NA,NA,NA,30.297
2000-02-19,NA,NA,NA,NA,30.328
2000-02-20,NA,NA,NA,NA,30.328
2000-02-21,NA,NA,NA,NA,30.297
2000-02-22,NA,NA,NA,NA,30.297
2000-02-23,NA,NA,NA,NA,30.297
2000-02-24,NA,NA,NA,NA,30.328
2000-02-25,NA,NA,NA,NA,30.389
2000-02-26,NA,NA,NA,NA,30.45
2000-02-27,NA,NA,NA,NA,30.48
2000-02-28,NA,NA,NA,NA,30.541
2000-02-29,NA,NA,NA,NA,30.602
2000-03-01,NA,NA,NA,NA,30.663
2000-03-02,NA,NA,NA,NA,30.724
2000-03-03,NA,NA,NA,NA,30.754
2000-03-04,NA,NA,NA,NA,30.815
2000-03-05,NA,NA,NA,NA,30.846
2000-03-06,NA,NA,NA,NA,30.876
2000-03-07,NA,NA,NA,NA,30.907
2000-03-08,NA,NA,NA,NA,30.907
2000-03-09,NA,NA,NA,NA,30.937
2000-03-10,NA,NA,NA,NA,30.937
2000-03-11,NA,NA,NA,NA,30.968
2000-03-12,NA,NA,NA,NA,31.029
2000-03-13,NA,NA,NA,NA,31.059
2000-03-14,NA,NA,NA,NA,31.059
2000-03-15,NA,NA,NA,NA,31.09
2000-03-16,NA,NA,NA,NA,31.12
2000-03-17,NA,NA,NA,NA,31.181
2000-03-18,NA,NA,NA,NA,31.181
2000-03-19,NA,NA,NA,NA,31.303
2000-03-20,NA,NA,NA,NA,31.394
2000-03-21,NA,NA,NA,NA,31.394
2000-03-22,NA,NA,NA,NA,31.425
2000-03-23,NA,NA,NA,NA,31.486
2000-03-24,NA,NA,NA,NA,31.486
2000-03-25,NA,NA,NA,NA,31.547
2000-03-26,NA,NA,NA,NA,31.608
2000-03-27,NA,NA,NA,NA,31.699
2000-03-28,NA,NA,NA,NA,31.73
2000-03-29,NA,NA,NA,NA,31.791
2000-03-30,NA,NA,NA,NA,31.882
2000-03-31,NA,NA,NA,NA,31.913
2000-04-01,NA,NA,NA,NA,31.943
2000-04-02,NA,NA,NA,NA,32.248
2000-04-03,NA,NA,NA,NA,32.431
2000-04-04,NA,NA,NA,NA,32.553
2000-04-05,NA,NA,NA,NA,32.553
2000-04-06,NA,NA,NA,NA,32.492
2000-04-07,NA,NA,NA,NA,32.461
2000-04-08,NA,NA,NA,NA,32.492
2000-04-09,NA,NA,NA,NA,32.431
2000-04-10,NA,NA,NA,NA,32.4
2000-04-11,NA,NA,NA,NA,32.4
2000-04-12,NA,NA,NA,NA,32.4
2000-04-13,NA,NA,NA,NA,32.431
2000-04-14,NA,NA,NA,NA,32.4
2000-04-15,NA,NA,NA,NA,32.4
2000-04-16,NA,NA,NA,NA,32.37
2000-04-17,NA,NA,NA,NA,32.37
2000-04-18,NA,NA,NA,NA,32.339
2000-04-19,NA,NA,NA,NA,32.339
2000-04-20,NA,NA,NA,NA,32.339
2000-04-21,NA,NA,NA,NA,32.309
2000-04-22,NA,NA,NA,NA,32.309
2000-04-23,NA,NA,NA,NA,32.278
2000-04-24,NA,NA,NA,NA,32.309
2000-04-25,NA,NA,NA,NA,32.278
2000-04-26,NA,NA,NA,NA,32.278
2000-04-27,NA,NA,NA,NA,32.248
2000-04-28,NA,NA,NA,NA,32.248
2000-04-29,NA,NA,NA,NA,32.217
2000-04-30,NA,NA,NA,NA,32.217
2000-05-01,NA,NA,NA,NA,32.217
2000-05-02,NA,NA,NA,NA,32.187
2000-05-03,NA,NA,NA,NA,32.187
2000-05-04,NA,NA,NA,NA,32.187
2000-05-05,NA,NA,NA,NA,32.187
2000-05-06,NA,NA,NA,NA,32.217
2000-05-07,NA,NA,NA,NA,32.217
2000-05-08,NA,NA,NA,NA,32.217
2000-05-09,NA,NA,NA,NA,32.217
2000-05-10,NA,NA,NA,NA,32.248
2000-05-11,NA,NA,NA,NA,32.187
2000-05-12,NA,NA,NA,NA,32.187
2000-05-13,NA,NA,NA,NA,32.187
2000-05-14,NA,NA,NA,NA,32.187
2000-05-15,NA,NA,NA,NA,32.126
2000-05-16,NA,NA,NA,NA,32.156
2000-05-17,NA,NA,NA,NA,32.126
2000-05-18,NA,NA,NA,NA,32.126
2000-05-19,NA,NA,NA,NA,32.126
2000-05-20,NA,NA,NA,NA,32.156
2000-05-21,NA,NA,NA,NA,32.156
2000-05-22,NA,NA,NA,NA,32.126
2000-05-23,NA,NA,NA,NA,32.126
2000-05-24,NA,NA,NA,NA,32.126
2000-05-25,NA,NA,NA,NA,32.095
2000-05-26,NA,NA,NA,NA,32.095
2000-05-27,NA,NA,NA,NA,32.095
2000-05-28,NA,NA,NA,NA,32.095
2000-05-29,NA,NA,NA,NA,32.095
2000-05-30,NA,NA,NA,NA,32.095
2000-05-31,NA,NA,NA,NA,32.095
2000-06-01,NA,NA,NA,NA,32.065
2000-06-02,NA,NA,NA,NA,32.065
2000-06-03,NA,NA,NA,NA,32.095
2000-06-04,NA,NA,NA,NA,32.156
2000-06-05,NA,NA,NA,NA,32.187
2000-06-06,NA,NA,NA,NA,32.217
2000-06-07,NA,NA,NA,NA,32.217
2000-06-08,NA,NA,NA,NA,32.248
2000-06-09,NA,NA,NA,NA,32.248
2000-06-10,NA,NA,NA,NA,32.248
2000-06-11,NA,NA,NA,NA,32.217
2000-06-12,NA,NA,NA,NA,32.217
2000-06-13,NA,NA,NA,NA,32.217
2000-06-14,NA,NA,NA,NA,32.187
2000-06-15,NA,NA,NA,NA,32.156
2000-06-16,NA,NA,NA,NA,32.156
2000-06-17,NA,NA,NA,NA,32.126
2000-06-18,NA,NA,NA,NA,32.126
2000-06-19,NA,NA,NA,NA,32.156
2000-06-20,NA,NA,NA,NA,32.156
2000-06-21,NA,NA,NA,NA,32.156
2000-06-22,NA,NA,NA,NA,32.187
2000-06-23,NA,NA,NA,NA,32.187
2000-06-24,NA,NA,NA,NA,32.217
2000-06-25,NA,NA,NA,NA,32.217
2000-06-26,NA,NA,NA,NA,32.217
2000-06-27,NA,NA,NA,NA,32.217
2000-06-28,NA,NA,NA,NA,32.278
2000-06-29,NA,NA,NA,NA,32.339
2000-06-30,NA,NA,NA,NA,32.339
2000-07-01,NA,NA,NA,NA,32.309
2000-07-02,NA,NA,NA,NA,32.309
2000-07-03,NA,NA,NA,NA,32.278
2000-07-04,NA,NA,NA,NA,32.278
2000-07-05,NA,NA,NA,NA,32.248
2000-07-06,NA,NA,NA,NA,32.248
2000-07-07,NA,NA,NA,NA,32.217
2000-07-08,NA,NA,NA,NA,32.217
2000-07-09,NA,NA,NA,NA,32.187
2000-07-10,NA,NA,NA,NA,32.156
2000-07-11,NA,NA,NA,NA,32.187
2000-07-12,NA,NA,NA,NA,32.187
2000-07-13,NA,NA,NA,NA,32.217
2000-07-14,NA,NA,NA,NA,32.217
2000-07-15,NA,NA,NA,NA,32.248
2000-07-16,NA,NA,NA,NA,32.248
2000-07-17,NA,NA,NA,NA,32.248
2000-07-18,NA,NA,NA,NA,32.248
2000-07-19,NA,NA,NA,NA,32.248
2000-07-20,NA,NA,NA,NA,32.248
2000-07-21,NA,NA,NA,NA,32.248
2000-07-22,NA,NA,NA,NA,32.217
2000-07-23,NA,NA,NA,NA,32.217
2000-07-24,NA,NA,NA,NA,32.187
2000-07-25,NA,NA,NA,NA,32.187
2000-07-26,NA,NA,NA,NA,32.126
2000-07-27,NA,NA,NA,NA,32.126
2000-07-28,NA,NA,NA,NA,32.126
2000-07-29,NA,NA,NA,NA,32.095
2000-07-30,NA,NA,NA,NA,32.095
2000-07-31,NA,NA,NA,NA,32.095
2000-08-01,NA,NA,NA,NA,32.095
2000-08-02,NA,NA,NA,NA,32.095
2000-08-03,NA,NA,NA,NA,32.095
2000-08-04,NA,NA,NA,NA,32.126
2000-08-05,NA,NA,NA,NA,32.095
2000-08-06,NA,NA,NA,NA,32.095
2000-08-07,NA,NA,NA,NA,32.095
2000-08-08,NA,NA,NA,NA,32.095
2000-08-09,NA,NA,NA,NA,32.065
2000-08-10,NA,NA,NA,NA,32.065
2000-08-11,NA,NA,NA,NA,32.065
2000-08-12,NA,NA,NA,NA,32.034
2000-08-13,NA,NA,NA,NA,32.034
2000-08-14,NA,NA,NA,NA,32.004
2000-08-15,NA,NA,NA,NA,32.004
2000-08-16,NA,NA,NA,NA,31.974
2000-08-17,NA,NA,NA,NA,31.974
2000-08-18,NA,NA,NA,NA,31.943
2000-08-19,NA,NA,NA,NA,31.943
2000-08-20,NA,NA,NA,NA,31.913
2000-08-21,NA,NA,NA,NA,31.913
2000-08-22,NA,NA,NA,NA,31.882
2000-08-23,NA,NA,NA,NA,31.882
2000-08-24,NA,NA,NA,NA,31.882
2000-08-25,NA,NA,NA,NA,31.852
2000-08-26,NA,NA,NA,NA,31.852
2000-08-27,NA,NA,NA,NA,31.821
2000-08-28,NA,NA,NA,NA,31.821
2000-08-29,NA,NA,NA,NA,31.821
2000-08-30,NA,NA,NA,NA,31.791
2000-08-31,NA,NA,NA,NA,31.791
2000-09-01,NA,NA,NA,NA,31.76
2000-09-02,NA,NA,NA,NA,31.76
2000-09-03,NA,NA,NA,NA,31.669
2000-09-04,NA,NA,NA,NA,31.516
2000-09-05,NA,NA,NA,NA,31.547
2000-09-06,NA,NA,NA,NA,31.638
2000-09-07,NA,NA,NA,NA,31.669
2000-09-08,NA,NA,NA,NA,31.638
2000-09-09,NA,NA,NA,NA,31.638
2000-09-10,NA,NA,NA,NA,31.638
2000-09-11,NA,NA,NA,NA,31.638
2000-09-12,NA,NA,NA,NA,31.608
2000-09-13,NA,NA,NA,NA,31.669
2000-09-14,NA,NA,NA,NA,31.669
2000-09-15,NA,NA,NA,NA,31.669
2000-09-16,NA,NA,NA,NA,31.638
2000-09-17,NA,NA,NA,NA,31.638
2000-09-18,NA,NA,NA,NA,31.608
2000-09-19,NA,NA,NA,NA,31.608
2000-09-20,NA,NA,NA,NA,31.608
2000-09-21,NA,NA,NA,NA,31.608
2000-09-22,NA,NA,NA,NA,31.577
2000-09-23,NA,NA,NA,NA,31.608
2000-09-24,NA,NA,NA,NA,31.577
2000-09-25,NA,NA,NA,NA,31.608
2000-09-26,NA,NA,NA,NA,31.577
2000-09-27,NA,NA,NA,NA,31.577
2000-09-28,NA,NA,NA,NA,31.547
2000-09-29,NA,NA,NA,NA,31.547
2000-09-30,NA,NA,NA,NA,31.516
2000-10-01,NA,NA,NA,NA,31.516
2000-10-02,NA,NA,NA,NA,31.516
2000-10-03,NA,NA,NA,NA,31.516
2000-10-04,NA,NA,NA,NA,31.486
2000-10-05,NA,NA,NA,NA,31.486
2000-10-06,NA,NA,NA,NA,31.486
2000-10-07,NA,NA,NA,NA,31.486
2000-10-08,NA,NA,NA,NA,31.486
2000-10-09,NA,NA,NA,NA,31.455
2000-10-10,NA,NA,NA,NA,31.455
2000-10-11,NA,NA,NA,NA,31.425
2000-10-12,NA,NA,NA,NA,31.425
2000-10-13,NA,NA,NA,NA,31.425
2000-10-14,NA,NA,NA,NA,31.425
2000-10-15,NA,NA,NA,NA,31.394
2000-10-16,NA,NA,NA,NA,31.394
2000-10-17,NA,NA,NA,NA,31.394
2000-10-18,NA,NA,NA,NA,31.394
2000-10-19,NA,NA,NA,NA,31.364
2000-10-20,NA,NA,NA,NA,31.364
2000-10-21,NA,NA,NA,NA,31.364
2000-10-22,NA,NA,NA,NA,31.333
2000-10-23,NA,NA,NA,NA,31.333
2000-10-24,NA,NA,NA,NA,31.333
2000-10-25,NA,NA,NA,NA,31.333
2000-10-26,NA,NA,NA,NA,31.333
2000-10-27,NA,NA,NA,NA,31.303
2000-10-28,NA,NA,NA,NA,31.303
2000-10-29,NA,NA,NA,NA,31.303
2000-10-30,NA,NA,NA,NA,31.272
2000-10-31,NA,NA,NA,NA,31.272
2000-11-01,NA,NA,NA,NA,31.272
2000-11-02,NA,NA,NA,NA,31.242
2000-11-03,NA,NA,NA,NA,31.272
2000-11-04,NA,NA,NA,NA,31.272
2000-11-05,NA,NA,NA,NA,31.303
2000-11-06,NA,NA,NA,NA,31.272
2000-11-07,NA,NA,NA,NA,31.303
2000-11-08,NA,NA,NA,NA,31.272
2000-11-09,NA,NA,NA,NA,31.333
2000-11-10,NA,NA,NA,NA,31.364
2000-11-11,NA,NA,NA,NA,31.394
2000-11-12,NA,NA,NA,NA,31.425
2000-11-13,NA,NA,NA,NA,31.455
2000-11-14,NA,NA,NA,NA,31.455
2000-11-15,NA,NA,NA,NA,31.455
2000-11-16,NA,NA,NA,NA,31.455
2000-11-17,NA,NA,NA,NA,31.486
2000-11-18,NA,NA,NA,NA,31.486
2000-11-19,NA,NA,NA,NA,31.486
2000-11-20,NA,NA,NA,NA,31.486
2000-11-21,NA,NA,NA,NA,31.486
2000-11-22,NA,NA,NA,NA,31.486
2000-11-23,NA,NA,NA,NA,31.486
2000-11-24,NA,NA,NA,NA,31.516
2000-11-25,NA,NA,NA,NA,31.699
2000-11-26,NA,NA,NA,NA,31.73
2000-11-27,NA,NA,NA,NA,31.73
2000-11-28,NA,NA,NA,NA,31.73
2000-11-29,NA,NA,NA,NA,31.73
2000-11-30,NA,NA,NA,NA,31.699
2000-12-01,NA,NA,NA,NA,31.699
2000-12-02,NA,NA,NA,NA,31.699
2000-12-03,NA,NA,NA,NA,31.699
2000-12-04,NA,NA,NA,NA,31.669
2000-12-05,NA,NA,NA,NA,31.669
2000-12-06,NA,NA,NA,NA,31.669
2000-12-07,NA,NA,NA,NA,31.699
2000-12-08,NA,NA,NA,NA,31.73
2000-12-09,NA,NA,NA,NA,31.699
2000-12-10,NA,NA,NA,NA,31.699
2000-12-11,NA,NA,NA,NA,31.699
2000-12-12,NA,NA,NA,NA,31.73
2000-12-13,NA,NA,NA,NA,31.699
2000-12-14,NA,NA,NA,NA,31.73
2000-12-15,NA,NA,NA,NA,31.76
2000-12-16,NA,NA,NA,NA,31.882
2000-12-17,NA,NA,NA,NA,31.913
2000-12-18,NA,NA,NA,NA,31.913
2000-12-19,NA,NA,NA,NA,31.913
2000-12-20,NA,NA,NA,NA,31.913
2000-12-21,NA,NA,NA,NA,31.913
2000-12-22,NA,NA,NA,NA,31.882
2000-12-23,NA,NA,NA,NA,31.882
2000-12-24,NA,NA,NA,NA,31.852
2000-12-25,NA,NA,NA,NA,31.882
2000-12-26,NA,NA,NA,NA,31.882
2000-12-27,NA,NA,NA,NA,31.974
2000-12-28,NA,NA,NA,NA,32.004
2000-12-29,NA,NA,NA,NA,32.095
2000-12-30,NA,NA,NA,NA,32.126
2000-12-31,NA,NA,NA,NA,32.126
2001-01-01,NA,NA,NA,NA,32.126
2001-01-02,NA,NA,NA,NA,32.126
2001-01-03,NA,NA,NA,NA,32.095
2001-01-04,NA,NA,NA,NA,32.095
2001-01-05,NA,NA,NA,NA,32.095
2001-01-06,NA,NA,NA,NA,32.095
2001-01-07,NA,NA,NA,NA,32.095
2001-01-08,NA,NA,NA,NA,32.095
2001-01-09,NA,NA,NA,NA,32.095
2001-01-10,NA,NA,NA,NA,32.065
2001-01-11,NA,NA,NA,NA,32.065
2001-01-12,NA,NA,NA,NA,32.065
2001-01-13,NA,NA,NA,NA,32.065
2001-01-14,NA,NA,NA,NA,32.065
2001-01-15,NA,NA,NA,NA,32.065
2001-01-16,NA,NA,NA,NA,32.034
2001-01-17,NA,NA,NA,NA,32.065
2001-01-18,NA,NA,NA,NA,32.187
2001-01-19,NA,NA,NA,NA,32.37
2001-01-20,NA,NA,NA,NA,32.4
2001-01-21,NA,NA,NA,NA,32.4
2001-01-22,NA,NA,NA,NA,32.4
2001-01-23,NA,NA,NA,NA,32.4
2001-01-24,NA,NA,NA,NA,32.4
2001-01-25,NA,NA,NA,NA,32.37
2001-01-26,NA,NA,NA,NA,32.37
2001-01-27,NA,NA,NA,NA,32.37
2001-01-28,NA,NA,NA,NA,32.339
2001-01-29,NA,NA,NA,NA,32.339
2001-01-30,NA,NA,NA,NA,32.37
2001-01-31,NA,NA,NA,NA,32.37
2001-02-01,NA,NA,NA,NA,32.37
2001-02-02,NA,NA,NA,NA,32.37
2001-02-03,NA,NA,NA,NA,32.339
2001-02-04,NA,NA,NA,NA,32.339
2001-02-05,NA,NA,NA,NA,32.309
2001-02-06,NA,NA,NA,NA,32.309
2001-02-07,NA,NA,NA,NA,32.309
2001-02-08,NA,NA,NA,NA,32.278
2001-02-09,NA,NA,NA,NA,32.278
2001-02-10,NA,NA,NA,NA,32.309
2001-02-11,NA,NA,NA,NA,32.278
2001-02-12,NA,NA,NA,NA,32.309
2001-02-13,NA,NA,NA,NA,32.37
2001-02-14,NA,NA,NA,NA,32.37
2001-02-15,NA,NA,NA,NA,32.37
2001-02-16,NA,NA,NA,NA,32.431
2001-02-17,NA,NA,NA,NA,32.522
2001-02-18,NA,NA,NA,NA,32.492
2001-02-19,NA,NA,NA,NA,32.461
2001-02-20,NA,NA,NA,NA,32.461
2001-02-21,NA,NA,NA,NA,32.4
2001-02-22,NA,NA,NA,NA,32.37
2001-02-23,NA,NA,NA,NA,32.309
2001-02-24,NA,NA,NA,NA,32.278
2001-02-25,NA,NA,NA,NA,32.278
2001-02-26,NA,NA,NA,NA,32.217
2001-02-27,NA,NA,NA,NA,32.187
2001-02-28,NA,NA,NA,NA,32.339
2001-03-01,NA,NA,NA,NA,32.4
2001-03-02,NA,NA,NA,NA,32.4
2001-03-03,NA,NA,NA,NA,32.4
2001-03-04,NA,NA,NA,NA,32.4
2001-03-05,NA,NA,NA,NA,32.37
2001-03-06,NA,NA,NA,NA,32.339
2001-03-07,NA,NA,NA,NA,32.278
2001-03-08,NA,NA,NA,NA,32.248
2001-03-09,NA,NA,NA,NA,32.248
2001-03-10,NA,NA,NA,NA,32.217
2001-03-11,NA,NA,NA,NA,32.217
2001-03-12,NA,NA,NA,NA,32.217
2001-03-13,NA,NA,NA,NA,32.339
2001-03-14,NA,NA,NA,NA,32.339
2001-03-15,NA,NA,NA,NA,32.4
2001-03-16,NA,NA,NA,NA,32.4
2001-03-17,NA,NA,NA,NA,32.37
2001-03-18,NA,NA,NA,NA,32.37
2001-03-19,NA,NA,NA,NA,32.37
2001-03-20,NA,NA,NA,NA,32.339
2001-03-21,NA,NA,NA,NA,32.339
2001-03-22,NA,NA,NA,NA,32.339
2001-03-23,NA,NA,NA,NA,32.309
2001-03-24,NA,NA,NA,NA,32.309
2001-03-25,NA,NA,NA,NA,32.309
2001-03-26,NA,NA,NA,NA,32.278
2001-03-27,NA,NA,NA,NA,32.278
2001-03-28,NA,NA,NA,NA,32.278
2001-03-29,NA,NA,NA,NA,32.278
2001-03-30,NA,NA,NA,NA,32.278
2001-03-31,NA,NA,NA,NA,32.248
2001-04-01,NA,NA,NA,NA,32.278
2001-04-02,NA,NA,NA,NA,32.248
2001-04-03,NA,NA,NA,NA,32.248
2001-04-04,NA,NA,NA,NA,32.248
2001-04-05,NA,NA,NA,NA,32.248
2001-04-06,NA,NA,NA,NA,32.248
2001-04-07,NA,NA,NA,NA,32.248
2001-04-08,NA,NA,NA,NA,32.217
2001-04-09,NA,NA,NA,NA,32.217
2001-04-10,NA,NA,NA,NA,32.217
2001-04-11,NA,NA,NA,NA,32.187
2001-04-12,NA,NA,NA,NA,32.217
2001-04-13,NA,NA,NA,NA,32.217
2001-04-14,NA,NA,NA,NA,32.217
2001-04-15,NA,NA,NA,NA,32.339
2001-04-16,NA,NA,NA,NA,32.339
2001-04-17,NA,NA,NA,NA,32.339
2001-04-18,NA,NA,NA,NA,32.309
2001-04-19,NA,NA,NA,NA,32.278
2001-04-20,NA,NA,NA,NA,32.248
2001-04-21,NA,NA,NA,NA,32.278
2001-04-22,NA,NA,NA,NA,32.248
2001-04-23,NA,NA,NA,NA,32.248
2001-04-24,NA,NA,NA,NA,32.278
2001-04-25,NA,NA,NA,NA,32.248
2001-04-26,NA,NA,NA,NA,32.248
2001-04-27,NA,NA,NA,NA,32.248
2001-04-28,NA,NA,NA,NA,32.217
2001-04-29,NA,NA,NA,NA,32.217
2001-04-30,NA,NA,NA,NA,32.217
2001-05-01,NA,NA,NA,NA,32.187
2001-05-02,NA,NA,NA,NA,32.187
2001-05-03,NA,NA,NA,NA,32.187
2001-05-04,NA,NA,NA,NA,32.187
2001-05-05,NA,NA,NA,NA,32.187
2001-05-06,NA,NA,NA,NA,32.156
2001-05-07,NA,NA,NA,NA,32.187
2001-05-08,NA,NA,NA,NA,32.187
2001-05-09,NA,NA,NA,NA,32.187
2001-05-10,NA,NA,NA,NA,32.187
2001-05-11,NA,NA,NA,NA,32.187
2001-05-12,NA,NA,NA,NA,32.156
2001-05-13,NA,NA,NA,NA,32.187
2001-05-14,NA,NA,NA,NA,32.156
2001-05-15,NA,NA,NA,NA,32.156
2001-05-16,NA,NA,NA,NA,32.156
2001-05-17,NA,NA,NA,NA,32.156
2001-05-18,NA,NA,NA,NA,32.156
2001-05-19,NA,NA,NA,NA,32.156
2001-05-20,NA,NA,NA,NA,32.156
2001-05-21,NA,NA,NA,NA,32.156
2001-05-22,NA,NA,NA,NA,32.187
2001-05-23,NA,NA,NA,NA,32.187
2001-05-24,NA,NA,NA,NA,32.187
2001-05-25,NA,NA,NA,NA,32.187
2001-05-26,NA,NA,NA,NA,32.187
2001-05-27,NA,NA,NA,NA,32.187
2001-05-28,NA,NA,NA,NA,32.156
2001-05-29,NA,NA,NA,NA,32.156
2001-05-30,NA,NA,NA,NA,32.156
2001-05-31,NA,NA,NA,NA,32.217
2001-06-01,NA,NA,NA,NA,32.217
2001-06-02,NA,NA,NA,NA,32.187
2001-06-03,NA,NA,NA,NA,32.187
2001-06-04,NA,NA,NA,NA,32.156
2001-06-05,NA,NA,NA,NA,32.156
2001-06-06,NA,NA,NA,NA,32.156
2001-06-07,NA,NA,NA,NA,32.156
2001-06-08,NA,NA,NA,NA,32.156
2001-06-09,NA,NA,NA,NA,32.126
2001-06-10,NA,NA,NA,NA,32.126
2001-06-11,NA,NA,NA,NA,32.126
2001-06-12,NA,NA,NA,NA,32.126
2001-06-13,NA,NA,NA,NA,32.126
2001-06-14,NA,NA,NA,NA,32.156
2001-06-15,NA,NA,NA,NA,32.126
2001-06-16,NA,NA,NA,NA,32.156
2001-06-17,NA,NA,NA,NA,32.156
2001-06-18,NA,NA,NA,NA,32.156
2001-06-19,NA,NA,NA,NA,32.156
2001-06-20,NA,NA,NA,NA,32.156
2001-06-21,NA,NA,NA,NA,32.156
2001-06-22,NA,NA,NA,NA,32.156
2001-06-23,NA,NA,NA,NA,32.156
2001-06-24,NA,NA,NA,NA,32.126
2001-06-25,NA,NA,NA,NA,32.126
2001-06-26,NA,NA,NA,NA,32.126
2001-06-27,NA,NA,NA,NA,32.126
